#Date:= 2024-10-08T15:56:43.862809
#Sampling Rate(Hz):= 1000
#Labels:= LOD	ECG	TS
1	1579	48165
1	1621	48166
1	1674	48167
1	1723	48168
1	1762	48169
1	1794	48170
1	1818	48171
1	1819	48172
1	1800	48173
1	1763	48174
1	1719	48175
1	1681	48176
1	1647	48177
1	1616	48178
1	1590	48179
1	1466	48200
1	1458	48201
1	1475	48202
1	1503	48203
1	1544	48204
1	1591	48205
1	1641	48206
1	1690	48207
1	1738	48208
1	1785	48209
1	1817	48210
1	1843	48211
1	1853	48212
1	1838	48213
1	1801	48214
1	1764	48215
1	1723	48216
1	1680	48217
1	1629	48218
1	1580	48219
1	1559	48180
1	1546	48181
1	1546	48182
1	1557	48183
1	1583	48184
1	1609	48185
1	1639	48186
1	1672	48187
1	1703	48188
1	1728	48189
1	1742	48190
1	1746	48191
1	1738	48192
1	1720	48193
1	1704	48194
1	1680	48195
1	1634	48196
1	1585	48197
1	1535	48198
1	1495	48199
1	1535	48220
1	1503	48221
1	1481	48222
1	1487	48223
1	1514	48224
1	1543	48225
1	1580	48226
1	1620	48227
1	1660	48228
1	1700	48229
1	1725	48230
1	1737	48231
1	1736	48232
1	1717	48233
1	1692	48234
1	1657	48235
1	1611	48236
1	1581	48237
1	1560	48238
1	1542	48239
1	1530	48240
1	1528	48241
1	1530	48242
1	1544	48243
1	1562	48244
1	1589	48245
1	1624	48246
1	1665	48247
1	1715	48248
1	1754	48249
1	1787	48250
1	1814	48251
1	1824	48252
1	1818	48253
1	1798	48254
1	1762	48255
1	1715	48256
1	1664	48257
1	1607	48258
1	1558	48259
1	1529	48260
1	1501	48261
1	1482	48262
1	1481	48263
1	1502	48264
1	1539	48265
1	1583	48266
1	1628	48267
1	1663	48268
1	1697	48269
1	1717	48270
1	1738	48271
1	1744	48272
1	1738	48273
1	1724	48274
1	1705	48275
1	1682	48276
1	1659	48277
1	1638	48278
1	1617	48279
1	1607	48280
1	1607	48281
1	1619	48282
1	1635	48283
1	1659	48284
1	1681	48285
1	1705	48286
1	1733	48287
1	1762	48288
1	1796	48289
1	1818	48290
1	1822	48291
1	1814	48292
1	1775	48293
1	1738	48294
1	1688	48295
1	1646	48296
1	1607	48297
1	1574	48298
1	1554	48299
1	1535	48300
1	1528	48301
1	1527	48302
1	1536	48303
1	1562	48304
1	1593	48305
1	1636	48306
1	1672	48307
1	1703	48308
1	1734	48309
1	1764	48310
1	1790	48311
1	1799	48312
1	1798	48313
1	1791	48314
1	1766	48315
1	1737	48316
1	1691	48317
1	1634	48318
1	1579	48319
1	1542	48320
1	1526	48321
1	1526	48322
1	1540	48323
1	1561	48324
1	1587	48325
1	1625	48326
1	1672	48327
1	1724	48328
1	1768	48329
1	1788	48330
1	1793	48331
1	1791	48332
1	1774	48333
1	1756	48334
1	1730	48335
1	1686	48336
1	1647	48337
1	1600	48338
1	1567	48339
1	1541	48340
1	1529	48341
1	1531	48342
1	1551	48343
1	1577	48344
1	1607	48345
1	1644	48346
1	1683	48347
1	1715	48348
1	1742	48349
1	1764	48350
1	1769	48351
1	1764	48352
1	1759	48353
1	1734	48354
1	1697	48355
1	1651	48356
1	1602	48357
1	1559	48358
1	1529	48359
1	1503	48360
1	1494	48361
1	1499	48362
1	1521	48363
1	1561	48364
1	1616	48365
1	1668	48366
1	1721	48367
1	1770	48368
1	1801	48369
1	1818	48370
1	1821	48371
1	1813	48372
1	1788	48373
1	1754	48374
1	1710	48375
1	1671	48376
1	1634	48377
1	1598	48378
1	1576	48379
1	1626	48400
1	1618	48401
1	1616	48402
1	1625	48403
1	1641	48404
1	1654	48405
1	1677	48406
1	1715	48407
1	1754	48408
1	1796	48409
1	1824	48410
1	1841	48411
1	1843	48412
1	1832	48413
1	1800	48414
1	1751	48415
1	1697	48416
1	1638	48417
1	1583	48418
1	1538	48419
1	1555	48380
1	1544	48381
1	1543	48382
1	1559	48383
1	1589	48384
1	1632	48385
1	1682	48386
1	1729	48387
1	1771	48388
1	1809	48389
1	1826	48390
1	1835	48391
1	1829	48392
1	1817	48393
1	1803	48394
1	1775	48395
1	1737	48396
1	1707	48397
1	1672	48398
1	1645	48399
1	1498	48420
1	1476	48421
1	1476	48422
1	1493	48423
1	1531	48424
1	1582	48425
1	1635	48426
1	1692	48427
1	1738	48428
1	1772	48429
1	1791	48430
1	1801	48431
1	1798	48432
1	1781	48433
1	1757	48434
1	1731	48435
1	1706	48436
1	1675	48437
1	1647	48438
1	1623	48439
1	1605	48440
1	1589	48441
1	1583	48442
1	1602	48443
1	1629	48444
1	1670	48445
1	1718	48446
1	1764	48447
1	1818	48448
1	1862	48449
1	1885	48450
1	1896	48451
1	1891	48452
1	1864	48453
1	1824	48454
1	1780	48455
1	1728	48456
1	1679	48457
1	1625	48458
1	1571	48459
1	1529	48460
1	1501	48461
1	1499	48462
1	1521	48463
1	1566	48464
1	1613	48465
1	1668	48466
1	1716	48467
1	1755	48468
1	1782	48469
1	1809	48470
1	1819	48471
1	1824	48472
1	1822	48473
1	1801	48474
1	1776	48475
1	1749	48476
1	1712	48477
1	1660	48478
1	1610	48479
1	1563	48480
1	1529	48481
1	1508	48482
1	1512	48483
1	1543	48484
1	1581	48485
1	1634	48486
1	1692	48487
1	1751	48488
1	1791	48489
1	1829	48490
1	1847	48491
1	1849	48492
1	1830	48493
1	1792	48494
1	1744	48495
1	1698	48496
1	1641	48497
1	1586	48498
1	1548	48499
1	1532	48500
1	1532	48501
1	1549	48502
1	1579	48503
1	1608	48504
1	1638	48505
1	1667	48506
1	1692	48507
1	1716	48508
1	1738	48509
1	1757	48510
1	1769	48511
1	1776	48512
1	1764	48513
1	1746	48514
1	1712	48515
1	1679	48516
1	1643	48517
1	1607	48518
1	1574	48519
1	1546	48520
1	1533	48521
1	1535	48522
1	1556	48523
1	1592	48524
1	1629	48525
1	1672	48526
1	1715	48527
1	1751	48528
1	1772	48529
1	1791	48530
1	1792	48531
1	1779	48532
1	1752	48533
1	1718	48534
1	1686	48535
1	1644	48536
1	1607	48537
1	1562	48538
1	1523	48539
1	1497	48540
1	1482	48541
1	1490	48542
1	1505	48543
1	1542	48544
1	1589	48545
1	1641	48546
1	1696	48547
1	1751	48548
1	1793	48549
1	1834	48550
1	1867	48551
1	1878	48552
1	1869	48553
1	1840	48554
1	1780	48555
1	1723	48556
1	1660	48557
1	1599	48558
1	1547	48559
1	1512	48560
1	1485	48561
1	1476	48562
1	1486	48563
1	1511	48564
1	1553	48565
1	1611	48566
1	1686	48567
1	1769	48568
1	1854	48569
1	1913	48570
1	1962	48571
1	2001	48572
1	2027	48573
1	2039	48574
1	2025	48575
1	2008	48576
1	1988	48577
1	1962	48578
1	1947	48579
1	1945	48580
1	1957	48581
1	1980	48582
1	2016	48583
1	2053	48584
1	2088	48585
1	2120	48586
1	2153	48587
1	2170	48588
1	2178	48589
1	2157	48590
1	2115	48591
1	2053	48592
1	1986	48593
1	1909	48594
1	1836	48595
1	1744	48596
1	1661	48597
1	1587	48598
1	1526	48599
1	1478	48600
1	1450	48601
1	1440	48602
1	1450	48603
1	1481	48604
1	1529	48605
1	1579	48606
1	1626	48607
1	1669	48608
1	1704	48609
1	1730	48610
1	1751	48611
1	1757	48612
1	1748	48613
1	1726	48614
1	1685	48615
1	1642	48616
1	1598	48617
1	1555	48618
1	1516	48619
1	1542	48640
1	1529	48641
1	1533	48642
1	1549	48643
1	1577	48644
1	1610	48645
1	1654	48646
1	1698	48647
1	1728	48648
1	1743	48649
1	1749	48650
1	1740	48651
1	1729	48652
1	1717	48653
1	1698	48654
1	1674	48655
1	1636	48656
1	1597	48657
1	1556	48658
1	1526	48659
1	1490	48620
1	1465	48621
1	1454	48622
1	1459	48623
1	1484	48624
1	1526	48625
1	1580	48626
1	1633	48627
1	1673	48628
1	1704	48629
1	1730	48630
1	1755	48631
1	1769	48632
1	1765	48633
1	1755	48634
1	1730	48635
1	1690	48636
1	1657	48637
1	1607	48638
1	1571	48639
1	1503	48660
1	1498	48661
1	1505	48662
1	1524	48663
1	1554	48664
1	1594	48665
1	1639	48666
1	1686	48667
1	1730	48668
1	1764	48669
1	1783	48670
1	1791	48671
1	1791	48672
1	1773	48673
1	1749	48674
1	1706	48675
1	1662	48676
1	1619	48677
1	1576	48678
1	1549	48679
1	1535	48680
1	1542	48681
1	1567	48682
1	1597	48683
1	1628	48684
1	1656	48685
1	1686	48686
1	1720	48687
1	1752	48688
1	1780	48689
1	1795	48690
1	1816	48691
1	1822	48692
1	1811	48693
1	1780	48694
1	1736	48695
1	1680	48696
1	1641	48697
1	1599	48698
1	1560	48699
1	1533	48700
1	1520	48701
1	1527	48702
1	1544	48703
1	1577	48704
1	1611	48705
1	1661	48706
1	1712	48707
1	1756	48708
1	1803	48709
1	1836	48710
1	1855	48711
1	1856	48712
1	1842	48713
1	1802	48714
1	1752	48715
1	1687	48716
1	1618	48717
1	1554	48718
1	1502	48719
1	1461	48720
1	1440	48721
1	1441	48722
1	1454	48723
1	1482	48724
1	1527	48725
1	1573	48726
1	1626	48727
1	1684	48728
1	1737	48729
1	1779	48730
1	1817	48731
1	1836	48732
1	1842	48733
1	1836	48734
1	1813	48735
1	1778	48736
1	1742	48737
1	1711	48738
1	1677	48739
1	1646	48740
1	1616	48741
1	1596	48742
1	1605	48743
1	1619	48744
1	1652	48745
1	1699	48746
1	1750	48747
1	1795	48748
1	1841	48749
1	1859	48750
1	1870	48751
1	1870	48752
1	1857	48753
1	1827	48754
1	1790	48755
1	1739	48756
1	1690	48757
1	1647	48758
1	1607	48759
1	1587	48760
1	1582	48761
1	1597	48762
1	1622	48763
1	1654	48764
1	1680	48765
1	1712	48766
1	1749	48767
1	1781	48768
1	1809	48769
1	1841	48770
1	1857	48771
1	1868	48772
1	1863	48773
1	1841	48774
1	1803	48775
1	1767	48776
1	1738	48777
1	1718	48778
1	1702	48779
1	1660	48800
1	1639	48801
1	1638	48802
1	1649	48803
1	1686	48804
1	1736	48805
1	1791	48806
1	1849	48807
1	1895	48808
1	1924	48809
1	1937	48810
1	1948	48811
1	1948	48812
1	1935	48813
1	1922	48814
1	1906	48815
1	1877	48816
1	1843	48817
1	1792	48818
1	1755	48819
1	1683	48780
1	1673	48781
1	1680	48782
1	1697	48783
1	1721	48784
1	1746	48785
1	1777	48786
1	1813	48787
1	1843	48788
1	1865	48789
1	1873	48790
1	1885	48791
1	1886	48792
1	1873	48793
1	1854	48794
1	1817	48795
1	1780	48796
1	1747	48797
1	1712	48798
1	1681	48799
1	1726	48820
1	1714	48821
1	1720	48822
1	1740	48823
1	1766	48824
1	1791	48825
1	1823	48826
1	1855	48827
1	1884	48828
